Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T003_001,SE_T003_002,SE_T003_003,SE_T057_001,SE_T083_001
48353,05000US48353,"Nolan County, Texas","Nolan County, Texas",tx,50,0,ACSSF,189,,,,,48,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15082,15082,16.53733,911.9971089,913.9479,911.9971,1.95085,37342,20097
48355,05000US48355,"Nueces County, Texas","Nueces County, Texas",tx,50,0,ACSSF,190,,,,,48,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348130,348130,415.1908,838.4819698,1165.598,838.482,327.116,49368,24875
48357,05000US48357,"Ochiltree County, Texas","Ochiltree County, Texas",tx,50,0,ACSSF,191,,,,,48,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10546,10546,11.49269,917.6267627,918.141,917.6268,0.5142024,51115,23989
48359,05000US48359,"Oldham County, Texas","Oldham County, Texas",tx,50,0,ACSSF,192,,,,,48,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068,2068,1.378177,1500.533358,1501.436,1500.533,0.9027185,51250,23377
48361,05000US48361,"Orange County, Texas","Orange County, Texas",tx,50,0,ACSSF,193,,,,,48,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82737,82737,247.9616,333.6686595,379.5297,333.6687,45.86107,48766,24938
48363,05000US48363,"Palo Pinto County, Texas","Palo Pinto County, Texas",tx,50,0,ACSSF,194,,,,,48,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28028,28028,29.44765,951.7908624,985.5084,951.7908,33.71751,41370,23503
48365,05000US48365,"Panola County, Texas","Panola County, Texas",tx,50,0,ACSSF,195,,,,,48,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23880,23880,29.78487,801.7494568,821.3035,801.7495,19.55406,51794,25326
48367,05000US48367,"Parker County, Texas","Parker County, Texas",tx,50,0,ACSSF,196,,,,,48,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119784,119784,132.5809,903.4782987,910.0945,903.4783,6.616204,64979,30934
48369,05000US48369,"Parmer County, Texas","Parmer County, Texas",tx,50,0,ACSSF,197,,,,,48,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10124,10124,11.49438,880.7780113,885.158,880.778,4.379997,46308,20169
48371,05000US48371,"Pecos County, Texas","Pecos County, Texas",tx,50,0,ACSSF,198,,,,,48,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15677,15677,3.290828,4763.846801,4764.825,4763.847,0.9777173,49421,19974
48373,05000US48373,"Polk County, Texas","Polk County, Texas",tx,50,0,ACSSF,199,,,,,48,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45757,45757,43.28569,1057.093046,1109.66,1057.093,52.56676,39412,20225
48375,05000US48375,"Potter County, Texas","Potter County, Texas",tx,50,0,ACSSF,200,,,,,48,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122053,122053,134.3649,908.3697994,921.9896,908.3698,13.61984,37758,19967
48377,05000US48377,"Presidio County, Texas","Presidio County, Texas",tx,50,0,ACSSF,201,,,,,48,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7479,7479,1.939959,3855.236716,3855.921,3855.237,0.6846209,30983,16176
48379,05000US48379,"Rains County, Texas","Rains County, Texas",tx,50,0,ACSSF,202,,,,,48,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10988,10988,47.888,229.4520592,258.8276,229.4521,29.37559,46531,22933
48381,05000US48381,"Randall County, Texas","Randall County, Texas",tx,50,0,ACSSF,203,,,,,48,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124862,124862,136.9786,911.5436211,922.4286,911.5436,10.88496,60895,30376
48383,05000US48383,"Reagan County, Texas","Reagan County, Texas",tx,50,0,ACSSF,204,,,,,48,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520,3520,2.994977,1175.301149,1175.993,1175.301,0.6921716,52692,23814
48385,05000US48385,"Real County, Texas","Real County, Texas",tx,50,0,ACSSF,205,,,,,48,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3365,3365,4.812678,699.194838,700.1008,699.1948,0.9059173,37019,19806
48387,05000US48387,"Red River County, Texas","Red River County, Texas",tx,50,0,ACSSF,206,,,,,48,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12642,12642,12.1959,1036.577862,1056.735,1036.578,20.15765,31344,19128
48389,05000US48389,"Reeves County, Texas","Reeves County, Texas",tx,50,0,ACSSF,207,,,,,48,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13978,13978,5.30399,2635.374459,2642.091,2635.375,6.716922,44950,18099
48391,05000US48391,"Refugio County, Texas","Refugio County, Texas",tx,50,0,ACSSF,208,,,,,48,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7295,7295,9.468565,770.44407,818.243,770.4441,47.79898,44688,24090
48393,05000US48393,"Roberts County, Texas","Roberts County, Texas",tx,50,0,ACSSF,209,,,,,48,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,924,0.9999375,924.05773,924.1917,924.0577,0.1339184,73182,35797
48395,05000US48395,"Robertson County, Texas","Robertson County, Texas",tx,50,0,ACSSF,210,,,,,48,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16546,16546,19.3366,855.6831738,865.3535,855.6832,9.670348,43371,21216
48397,05000US48397,"Rockwall County, Texas","Rockwall County, Texas",tx,50,0,ACSSF,211,,,,,48,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83239,83239,655.2416,127.0355847,148.7169,127.0356,21.68133,86597,34850
48399,05000US48399,"Runnels County, Texas","Runnels County, Texas",tx,50,0,ACSSF,212,,,,,48,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10441,10441,9.934873,1050.94457,1057.095,1050.945,6.150639,38684,20081
48401,05000US48401,"Rusk County, Texas","Rusk County, Texas",tx,50,0,ACSSF,213,,,,,48,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54159,54159,58.61195,924.0265947,938.4067,924.0266,14.38006,46924,22084
48403,05000US48403,"Sabine County, Texas","Sabine County, Texas",tx,50,0,ACSSF,214,,,,,48,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10551,10551,21.47174,491.3901254,576.6498,491.3901,85.25964,33951,18626
48405,05000US48405,"San Augustine County, Texas","San Augustine County, Texas",tx,50,0,ACSSF,215,,,,,48,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8777,8777,16.53987,530.6570996,592.2972,530.6571,61.64011,29293,18177
48407,05000US48407,"San Jacinto County, Texas","San Jacinto County, Texas",tx,50,0,ACSSF,216,,,,,48,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26831,26831,47.13456,569.242656,627.9105,569.2427,58.66781,46969,24037
48409,05000US48409,"San Patricio County, Texas","San Patricio County, Texas",tx,50,0,ACSSF,217,,,,,48,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65509,65509,94.46815,693.4506754,707.9448,693.4507,14.49407,51760,23741
48411,05000US48411,"San Saba County, Texas","San Saba County, Texas",tx,50,0,ACSSF,218,,,,,48,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5901,5901,5.197761,1135.296664,1138.413,1135.297,3.116657,38065,19595
48413,05000US48413,"Schleicher County, Texas","Schleicher County, Texas",tx,50,0,ACSSF,219,,,,,48,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281,3281,2.503376,1310.630394,1310.664,1310.63,0.03374572,44643,23074
48415,05000US48415,"Scurry County, Texas","Scurry County, Texas",tx,50,0,ACSSF,220,,,,,48,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17108,17108,18.8946,905.443775,907.5442,905.4438,2.100393,50829,23967
48417,05000US48417,"Shackelford County, Texas","Shackelford County, Texas",tx,50,0,ACSSF,221,,,,,48,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3359,3359,3.673905,914.2860955,915.548,914.2861,1.261858,50857,25602
48419,05000US48419,"Shelby County, Texas","Shelby County, Texas",tx,50,0,ACSSF,222,,,,,48,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25698,25698,32.30083,795.5833865,834.6169,795.5834,39.03353,36250,21084
48421,05000US48421,"Sherman County, Texas","Sherman County, Texas",tx,50,0,ACSSF,223,,,,,48,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060,3060,3.315149,923.0354056,923.2009,923.0354,0.1655429,49219,23728
48423,05000US48423,"Smith County, Texas","Smith County, Texas",tx,50,0,ACSSF,224,,,,,48,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214735,214735,233.0392,921.4543264,949.7216,921.4543,28.26726,46669,24924
48425,05000US48425,"Somervell County, Texas","Somervell County, Texas",tx,50,0,ACSSF,225,,,,,48,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8575,8575,45.98766,186.4630601,191.9545,186.4631,5.491443,51190,26708
48427,05000US48427,"Starr County, Texas","Starr County, Texas",tx,50,0,ACSSF,226,,,,,48,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62040,62040,50.7203,1223.178906,1229.087,1223.179,5.908246,25906,11935
48429,05000US48429,"Stephens County, Texas","Stephens County, Texas",tx,50,0,ACSSF,227,,,,,48,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9485,9485,10.57744,896.7194721,921.4817,896.7195,24.76222,43082,21145
48431,05000US48431,"Sterling County, Texas","Sterling County, Texas",tx,50,0,ACSSF,228,,,,,48,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360,1360,1.472736,923.4513334,923.516,923.4514,0.06465397,50509,19762
48433,05000US48433,"Stonewall County, Texas","Stonewall County, Texas",tx,50,0,ACSSF,229,,,,,48,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409,1409,1.537684,916.3133482,920.243,916.3134,3.929614,42321,23895
48435,05000US48435,"Sutton County, Texas","Sutton County, Texas",tx,50,0,ACSSF,230,,,,,48,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995,3995,2.747732,1453.926217,1454.419,1453.926,0.4930784,48986,24723
48437,05000US48437,"Swisher County, Texas","Swisher County, Texas",tx,50,0,ACSSF,231,,,,,48,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7789,7789,8.750119,890.1593181,900.6917,890.1593,10.53237,37833,18046
48439,05000US48439,"Tarrant County, Texas","Tarrant County, Texas",tx,50,0,ACSSF,232,,,,,48,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881469,1881469,2178.614,863.6084368,902.3049,863.6085,38.69647,57727,28541
48441,05000US48441,"Taylor County, Texas","Taylor County, Texas",tx,50,0,ACSSF,233,,,,,48,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133560,133560,145.8793,915.5515717,919.3049,915.5516,3.753364,44695,23472
48443,05000US48443,"Terrell County, Texas","Terrell County, Texas",tx,50,0,ACSSF,234,,,,,48,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,809,0.3430836,2358.025739,2358.067,2358.026,0.04090289,40781,31894
48445,05000US48445,"Terry County, Texas","Terry County, Texas",tx,50,0,ACSSF,235,,,,,48,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12681,12681,14.26692,888.83938,890.9413,888.8394,2.101907,39494,22211
48447,05000US48447,"Throckmorton County, Texas","Throckmorton County, Texas",tx,50,0,ACSSF,236,,,,,48,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584,1584,1.735791,912.5522064,915.4813,912.5522,2.929049,40833,24926
48449,05000US48449,"Titus County, Texas","Titus County, Texas",tx,50,0,ACSSF,237,,,,,48,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32540,32540,80.13708,406.0542057,425.6434,406.0542,19.58922,42856,19178
48451,05000US48451,"Tom Green County, Texas","Tom Green County, Texas",tx,50,0,ACSSF,238,,,,,48,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113516,113516,74.58481,1521.972123,1540.546,1521.972,18.57336,45114,24443
48453,05000US48453,"Travis County, Texas","Travis County, Texas",tx,50,0,ACSSF,239,,,,,48,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092810,1092810,1103.623,990.2024071,1023.008,990.2024,32.80603,59620,33943
48455,05000US48455,"Trinity County, Texas","Trinity County, Texas",tx,50,0,ACSSF,240,,,,,48,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14452,14452,20.83599,693.6076368,713.9681,693.6077,20.36043,35223,19874
48457,05000US48457,"Tyler County, Texas","Tyler County, Texas",tx,50,0,ACSSF,241,,,,,48,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21552,21552,23.31204,924.5008394,935.623,924.5009,11.12214,41630,20675
48459,05000US48459,"Upshur County, Texas","Upshur County, Texas",tx,50,0,ACSSF,242,,,,,48,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39851,39851,68.36127,582.9469727,592.5988,582.947,9.651857,46834,22917
48461,05000US48461,"Upton County, Texas","Upton County, Texas",tx,50,0,ACSSF,243,,,,,48,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3339,3339,2.689871,1241.323657,1241.503,1241.324,0.1792719,50982,23383
48463,05000US48463,"Uvalde County, Texas","Uvalde County, Texas",tx,50,0,ACSSF,244,,,,,48,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26763,26763,17.24481,1551.945612,1558.634,1551.946,6.688164,37078,17654
48465,05000US48465,"Val Verde County, Texas","Val Verde County, Texas",tx,50,0,ACSSF,245,,,,,48,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48999,48999,15.58121,3144.749607,3232.669,3144.75,87.91985,42735,19024
48467,05000US48467,"Van Zandt County, Texas","Van Zandt County, Texas",tx,50,0,ACSSF,246,,,,,48,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52605,52605,62.43498,842.55654,859.6096,842.5565,17.05301,42579,22707
48469,05000US48469,"Victoria County, Texas","Victoria County, Texas",tx,50,0,ACSSF,247,,,,,48,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88955,88955,100.8397,882.142725,888.8354,882.1427,6.692754,50663,25216
48471,05000US48471,"Walker County, Texas","Walker County, Texas",tx,50,0,ACSSF,248,,,,,48,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68882,68882,87.84079,784.1687483,801.504,784.1688,17.33522,38903,16571
48473,05000US48473,"Waller County, Texas","Waller County, Texas",tx,50,0,ACSSF,249,,,,,48,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44825,44825,87.30496,513.4301472,517.8184,513.4302,4.388273,50939,22645
48475,05000US48475,"Ward County, Texas","Ward County, Texas",tx,50,0,ACSSF,250,,,,,48,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,11011,13.17732,835.6024012,835.8434,835.6024,0.2410077,45938,23887
48477,05000US48477,"Washington County, Texas","Washington County, Texas",tx,50,0,ACSSF,251,,,,,48,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34039,34039,56.3603,603.9535009,621.7506,603.9535,17.79712,49236,23727
48479,05000US48479,"Webb County, Texas","Webb County, Texas",tx,50,0,ACSSF,252,,,,,48,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259471,259471,77.18946,3361.482188,3375.59,3361.482,14.1073,38679,14852
48481,05000US48481,"Wharton County, Texas","Wharton County, Texas",tx,50,0,ACSSF,253,,,,,48,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41219,41219,37.94964,1086.149971,1094.37,1086.15,8.219756,41992,20782
48483,05000US48483,"Wheeler County, Texas","Wheeler County, Texas",tx,50,0,ACSSF,254,,,,,48,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5587,5587,6.109196,914.5230202,915.481,914.523,0.9580164,54382,27816
48485,05000US48485,"Wichita County, Texas","Wichita County, Texas",tx,50,0,ACSSF,255,,,,,48,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131802,131802,209.9506,627.776141,633.1163,627.7761,5.340135,44854,23006
48487,05000US48487,"Wilbarger County, Texas","Wilbarger County, Texas",tx,50,0,ACSSF,256,,,,,48,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13265,13265,13.66337,970.8440719,977.8935,970.8441,7.049421,41901,20370
48489,05000US48489,"Willacy County, Texas","Willacy County, Texas",tx,50,0,ACSSF,257,,,,,48,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22056,22056,37.34796,590.5543593,784.2679,590.5544,193.7135,27627,11693
48491,05000US48491,"Williamson County, Texas","Williamson County, Texas",tx,50,0,ACSSF,258,,,,,48,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457218,457218,408.8499,1118.30293,1134.439,1118.303,16.13642,72118,31709
48493,05000US48493,"Wilson County, Texas","Wilson County, Texas",tx,50,0,ACSSF,259,,,,,48,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44609,44609,55.50227,803.7328235,808.4108,803.7328,4.677975,65760,28411
48495,05000US48495,"Winkler County, Texas","Winkler County, Texas",tx,50,0,ACSSF,260,,,,,48,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7404,7404,8.802689,841.1066244,841.2666,841.1066,0.1599915,52938,22885
48497,05000US48497,"Wise County, Texas","Wise County, Texas",tx,50,0,ACSSF,261,,,,,48,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60413,60413,66.79734,904.4222413,922.584,904.4222,18.16174,56338,27087
48499,05000US48499,"Wood County, Texas","Wood County, Texas",tx,50,0,ACSSF,262,,,,,48,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42431,42431,65.7606,645.2343347,695.7187,645.2343,50.48437,44376,23658
48501,05000US48501,"Yoakum County, Texas","Yoakum County, Texas",tx,50,0,ACSSF,263,,,,,48,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8054,8054,10.07117,799.708218,799.7215,799.7082,0.0132545,50167,23103
48503,05000US48503,"Young County, Texas","Young County, Texas",tx,50,0,ACSSF,264,,,,,48,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18374,18374,20.09257,914.4675697,930.8583,914.4676,16.39069,41589,25859
48505,05000US48505,"Zapata County, Texas","Zapata County, Texas",tx,50,0,ACSSF,265,,,,,48,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14231,14231,14.25363,998.4124343,1058.015,998.4124,59.60296,30758,16026
48507,05000US48507,"Zavala County, Texas","Zavala County, Texas",tx,50,0,ACSSF,266,,,,,48,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12013,12013,9.259242,1297.4064,1301.734,1297.406,4.328144,27253,13595
49001,05000US49001,"Beaver County, Utah","Beaver County, Utah",ut,50,0,ACSSF,13,,,,,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514,6514,2.515175,2589.879786,2591.938,2589.88,2.058242,50685,20405
49003,05000US49003,"Box Elder County, Utah","Box Elder County, Utah",ut,50,0,ACSSF,14,,,,,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50613,50613,8.809077,5745.55066,6729.317,5745.551,983.766,57336,22150
49005,05000US49005,"Cache County, Utah","Cache County, Utah",ut,50,0,ACSSF,15,,,,,49,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115954,115954,99.54733,1164.812711,1173.023,1164.813,8.21035,50367,20195
49007,05000US49007,"Carbon County, Utah","Carbon County, Utah",ut,50,0,ACSSF,16,,,,,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21118,21118,14.28346,1478.49304,1484.583,1478.493,6.090366,46366,20691
49009,05000US49009,"Daggett County, Utah","Daggett County, Utah",ut,50,0,ACSSF,17,,,,,49,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714,714,1.024421,696.9791922,720.7097,696.9792,23.73048,47188,24369
49011,05000US49011,"Davis County, Utah","Davis County, Utah",ut,50,0,ACSSF,18,,,,,49,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317646,317646,1063.15,298.7782924,633.9625,298.7783,335.1841,70388,26309
49013,05000US49013,"Duchesne County, Utah","Duchesne County, Utah",ut,50,0,ACSSF,19,,,,,49,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19378,19378,5.979121,3240.94477,3255.921,3240.945,14.97624,60700,24162
49015,05000US49015,"Emery County, Utah","Emery County, Utah",ut,50,0,ACSSF,20,,,,,49,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10834,10834,2.427888,4462.314173,4471.809,4462.314,9.494824,50653,20274
49017,05000US49017,"Garfield County, Utah","Garfield County, Utah",ut,50,0,ACSSF,21,,,,,49,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5105,5105,0.9864503,5175.121503,5208.247,5175.122,33.12579,44914,20975
49019,05000US49019,"Grand County, Utah","Grand County, Utah",ut,50,0,ACSSF,22,,,,,49,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9348,9348,2.546068,3671.543312,3683.682,3671.543,12.13879,44239,23894
49021,05000US49021,"Iron County, Utah","Iron County, Utah",ut,50,0,ACSSF,23,,,,,49,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46725,46725,14.17335,3296.680874,3301.08,3296.681,4.39917,42305,17946
49023,05000US49023,"Juab County, Utah","Juab County, Utah",ut,50,0,ACSSF,24,,,,,49,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10349,10349,3.050753,3392.27745,3406.398,3392.277,14.12051,56976,18503
49025,05000US49025,"Kane County, Utah","Kane County, Utah",ut,50,0,ACSSF,25,,,,,49,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7221,7221,1.809671,3990.228613,4108.518,3990.229,118.2892,51213,24152
49027,05000US49027,"Millard County, Utah","Millard County, Utah",ut,50,0,ACSSF,26,,,,,49,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12582,12582,1.914362,6572.424607,6827.891,6572.425,255.4665,51117,20310
49029,05000US49029,"Morgan County, Utah","Morgan County, Utah",ut,50,0,ACSSF,27,,,,,49,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,9955,16.34121,609.1960395,610.9055,609.196,1.709411,79304,28193
49031,05000US49031,"Piute County, Utah","Piute County, Utah",ut,50,0,ACSSF,28,,,,,49,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921,1921,2.535001,757.7907419,765.7167,757.7908,7.92595,33250,16780
49033,05000US49033,"Rich County, Utah","Rich County, Utah",ut,50,0,ACSSF,29,,,,,49,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285,2285,2.221089,1028.774669,1086.356,1028.775,57.58176,50573,23018
49035,05000US49035,"Salt Lake County, Utah","Salt Lake County, Utah",ut,50,0,ACSSF,30,,,,,49,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063670,1063670,1432.973,742.2819133,807.3671,742.2819,65.0852,61446,26747
49037,05000US49037,"San Juan County, Utah","San Juan County, Utah",ut,50,0,ACSSF,31,,,,,49,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14944,14944,1.911,7819.98817,7933.153,7819.988,113.165,41411,15531
49039,05000US49039,"Sanpete County, Utah","Sanpete County, Utah",ut,50,0,ACSSF,32,,,,,49,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28129,28129,17.6895,1590.152455,1602.537,1590.152,12.38456,48305,17519
49041,05000US49041,"Sevier County, Utah","Sevier County, Utah",ut,50,0,ACSSF,33,,,,,49,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20812,20812,10.89304,1910.577377,1918.4,1910.577,7.822404,46327,19121
49043,05000US49043,"Summit County, Utah","Summit County, Utah",ut,50,0,ACSSF,34,,,,,49,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37877,37877,20.23656,1871.711455,1881.971,1871.711,10.25913,89886,45461
49045,05000US49045,"Tooele County, Utah","Tooele County, Utah",ut,50,0,ACSSF,35,,,,,49,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59973,59973,8.639959,6941.351772,7286.08,6941.352,344.7277,63077,22423
49047,05000US49047,"Uintah County, Utah","Uintah County, Utah",ut,50,0,ACSSF,36,,,,,49,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34576,34576,7.718386,4479.692996,4501.387,4479.693,21.69382,62363,24572
